p,g
109518388549097741465682996132247452338080754024239303922815793890591086398003381991050716219648755591543627073196761714667633312617935683598545915707023939309317361651963460486169089677637971894531867103610775157039052388689863423067280449181904825213707316493388407411549847172685799080730434524623942636487,2
107594966214487530998361313018274504922766047094976823557845348246505695887743984255746472362801432125661093911607753964732916916541900824716042008734973933447723427347618061652366413531074602984422173859838069576942430069596847345312744397314493506551228075249949905208136910958102179100999769806536778437603,2
149428688019564072580360483325519493882130058720651849330806841525847532142935360567938397699229996147211214998117180237688216089885609170191859281822839864478524351402285134986555120966816706348604311967753177044005995094054543597081894432457744799175190011020433428360951522566202932302962287651548388662207,2
94624346473065829375421267355538544419784802806487515279719128237157242409628819427179780208771756027475735458263312923310122272486031872671980055243360869527549330362198948298650631560798425931293346175033645205868008052332789722076662221527333935507667592279203504893347044157350976526602116605937248751627,2
116526383384287412863675410942797402454029829908174733879620347896182163651785488632685941760577997096877838774701523259013362411791494568782674694312883818083002151915527801009791288160085778837895993764791846192961261483228680152438147316163583281239036178419192599230767211186419631228828996209498345521527,2
161240626007586817669080233994360970458928524601987080601381876082678328466921804058471408721456832252597087321805335108677553336488568482851264038086771024672116462896709108013865802379955654122918476260803941340901843946022363933291551024971464885917924183204102565269524597981999541863882163016851675712907,2
111214884137235412862108418789793941067394075016068255330580979007084480800126819219165237023910337652726767362959918033687423116906862794987805717610650163435951934732298258480067431892319500665233572472719022574655961536713730611421281496901546914966716346750203910911542509305948244899614652669891539257183,2
99515374098112068517589972230118405280640004656003123808795672707590544602606057824453870590480218519886434867921048552848526825834166988568084600150939152761741980160832686415430899920761125336431199240262732255652947203293872879664700562323911680571316046105527435340974816573490583150987518834531298504327,2
154312590763151772268926699085085384323202121815678209641812717790434897861884942282599649842748263346957675195036874031598559424326405723609049975755986934415700226191903897210436487308764162110664918151847452004008196559908575581668399316312281646561389913002722333647151155307623284633392299338933666038623,2
139417800665826861706895616611955178940465107237768835655674814836512674775632617100291045410775074033868382912215808446947720062106359690717661798135777673198218154927358992143919803235109876269117847676283811368499185254376846423035545142367749584351012829958833898540854421296788113815246592032246646405703,2
146291119337762056847496096459050764377811609074019174110846843847189835290136055100064163552417144418331326816753561571711387495237645036525580814097314946581720130205840777820467253599387093231134045822354021700686100378520928394941399701750700130932300401256102106979047436250808206845020523538660082750067,2
99839494678612986837004836946750837508949738615237222565921839591561296414800906079276753714142754796103964065020428810735904472185735438098473822167226081767656252652266357901521832524544500493237137685640466778410369189600988598377763291368811134600185834213330552504010545769667545300161419903915840080947,2
126097295637078829733241237336249344335912004552814821497645991189165412238004136068701633062293768142861882904508065166432253033125325014332532527172996321644726091844406512216249210611952863354962946294303037380392413333934371349448084415851258718237669280891226713494956667568793814845875755176029195444927,2
